"video","internet","phone","age","income","HHsize","married","children"
54.973986816,35,0,50,3,1,0,0
145.64090576,35.058981323,20,58,5,2,1,0
66.637976074,24.5,7,56,6,2,1,0
78.791967773,38.2,15,64,7,4,1,1
109.09799805,53.5,25.034994507,62,6,3,1,1
78.297998047,38,10,40,8,2,0,0
72.409973145,55,0,58,3,5,0,0
75.809997559,35,0,40,8,2,0,0
29.728991699,24,20,52,1,2,1,0
85.497998047,39,0,58,3,4,1,1
89.838970947,53.7,25,76,8,2,1,0
93.691967773,48.6,23,66,8,5,1,1
7,40,0,20,1,1,0,0
65.238980103,32.6,12.5,60,8,6,1,0
37.784973145,60,0,18,3,3,1,1
88.159973145,39,0,22,9,1,0,0
65.597998047,37.4,0,60,6,2,1,0
79.549987793,46,0,26,5,5,0,1
7,45,10,20,1,2,1,0
66.845986938,20.2,15,70,8,3,1,0
93.538970947,28.5,25,54,6,3,1,0
77.521984863,0,0,58,1,2,0,0
91.091967773,0,0,50,9,3,1,0
78.597998047,52.4,15.25,30,9,1,0,0
92.858978271,44.179992676,0,58,8,3,1,1
18.923999023,51.754983521,0,48,2,2,0,0
82.891967773,42.5,28.979992676,80,6,2,1,0
37.673999023,33.5,0,70,3,5,0,0
48.197998047,84.949951172,0,28,9,1,1,0
48.597998047,48.3,15.25,40,3,3,0,0
78.391967773,48.2,0,34,9,2,0,1
81.648968506,40.7,0,68,6,2,0,1
22.569992065,0,0,52,1,1,0,0
84.528961182,36.5,34.989990234,52,6,1,0,0
34.770982361,84.5,2.5,46,2,5,1,1
97.191967773,38.2,0,66,8,3,1,1
68.659973145,55,0,22,2,1,0,0
65.538980103,45.7,0,50,4,3,0,0
21.197998047,35.3,0,48,6,1,0,0
64.844417996,35,0,26,1,2,0,0
170.12891846,39,25,56,7,3,1,0
78.797998047,45,0,62,3,1,0,0
111.00997314,41,0,34,6,2,1,0
98.681958008,42.4,25,60,6,3,0,0
95.097998047,44.3,0,54,7,3,1,0
30.771989441,24.4,0,50,3,1,1,0
113.54896851,0,0,62,2,1,0,0
74.71665446,46,0,46,3,2,0,0
72.34197998,0,0,86,3,4,1,0
74.549987793,35,0,64,6,3,1,1
81.991998291,37.4,0,70,9,2,1,0
93.471948242,42.4,20,66,3,1,0,0
39.091992188,42.4,0,72,7,3,1,1
90.597998047,47.4,20.25,36,9,2,0,0
22.071990967,36.4,0,54,7,2,1,0
149.38894043,0,0,48,6,5,0,1
61.597998047,28.649996948,7,30,3,2,0,0
40.4,67.480981445,0,46,4,4,0,1
89.238970947,30.4,0,58,6,3,1,1
25,0,0,20,3,1,0,0
106.48898926,50.7,0,62,8,2,1,0
72.837988281,0,0,94,3,3,0,0
80.838970947,30,25,72,6,1,1,0
29.728991699,54.2,12.5,48,6,3,1,1
109.37194824,42.4,21,82,8,4,1,1
70.409973145,35,0,62,3,1,0,0
85.659973145,66,10,60,3,1,0,0
137.73892822,36.5,34.989990234,54,8,3,1,0
46.659973145,56,0,22,1,1,0,0
8.1409973145,36.225,0,42,7,1,0,0
58.873986816,29,0,42,1,5,1,0
59.097998047,35.4,36,32,7,4,1,0
58.847473145,45,7.5,34,6,3,0,0
101.0739624,36.6,17.5,44,4,3,0,1
72.837988281,35.4,22.95,84,4,2,1,0
71.851989746,52.2,0,78,9,2,1,0
49.997998047,50.6,0,38,3,1,1,0
106.87194824,30,20,26,6,1,0,0
63.809997559,45,0,26,6,2,1,0
93.909973145,45,0,36,7,3,1,1
101.41996257,55,0,20,1,1,0,0
34.423999023,0,0,74,3,2,1,0
74.502960205,49.4,0,38,1,1,0,0
73.871960449,36.2,25,44,3,8,1,1
39.154998779,62.5,0,80,9,1,0,0
72.873962402,48.6,23,56,6,2,1,0
128.48996582,47.6,33,62,8,3,1,0
94.569946289,40,0,50,9,3,0,1
76.34197998,40.2,0,82,4,2,1,0
70.571990967,47,0,62,5,3,0,1
86.881945801,42.4,0,44,7,3,1,1
50.654998779,31.3,0,64,6,3,1,0
64.338980103,45,0,46,5,4,0,1
73.319950649,65,10,36,8,6,1,1
74.321948242,38,0,56,4,2,0,0
51.197998047,55,20.25,44,9,2,1,0
68.069946289,55,0,18,3,2,1,0
94.061987305,47,16,56,6,6,1,1
75.168535505,45,0,24,1,1,0,0
122.12896118,41.8,0,50,6,4,1,1
96.991967773,56.6,0,52,6,3,1,1
49.445986938,60,0,20,3,1,0,0
37.097998047,50.5,0,40,6,3,1,1
22.071990967,60,0,44,6,3,0,1
116.18198242,37,0,68,8,3,1,1
133.39796753,47.4,27.25,44,8,3,1,1
91.331982422,36.309997559,20,66,8,4,1,0
71.345977783,21.4,18,62,1,6,1,1
62.861993408,42.9,0,60,7,4,1,0
100.59799805,45.3,0,46,4,2,1,0
63.373974609,24.5,0,76,3,2,0,0
45.47197876,35,0,62,7,4,1,1
138.84196777,42.2,0,56,5,8,1,1
22.071990967,30,0,34,5,4,1,0
72.837988281,0,0,42,2,2,0,0
91.997998047,40.3,0,42,6,6,1,1
73.391967773,41.2,0,32,6,3,1,1
71.113964844,39.379989624,28.494995117,62,1,1,0,0
95.159973145,25,10,56,6,2,1,0
39.073974609,0,0,68,9,3,1,0
39.197998047,39,17.75,40,1,1,0,0
62.597998047,35,15.975,60,5,2,1,0
71.197998047,45,0,52,2,2,0,0
83.837988281,47.4,0,50,6,2,0,0
67.597998047,37.4,10,64,1,2,1,0
89.430963135,37.7,12.5,54,6,9,1,1
94.437988281,0,0,58,9,2,1,0
5.5909973145,42.2,25,46,7,4,1,1
76.34197998,24.6,22,34,7,4,1,0
114.4739624,59,0,22,1,2,0,0
70.409973145,55,10,24,1,3,1,1
63.971966553,36.8,0,22,1,1,1,0
68.838970947,28.5,20,62,3,1,0,0
68.597998047,38.3,0,40,7,2,1,0
93.586968994,35,29.949996948,52,3,5,0,1
73.891967773,42.2,15,54,6,3,1,1
68.597998047,0,30.25,58,3,6,1,0
95.569946289,45,10,28,6,1,0,0
22.697998047,37.5,0,42,1,3,1,1
62.261993408,25.4,23,52,4,2,0,1
77.191967773,37.2,15,48,7,2,0,0
96.471948242,64.4,25,48,4,3,0,0
80.786987305,29,24,54,7,5,1,0
76.097998047,35.3,0,64,1,3,1,1
75.291967773,0,0,22,2,2,0,1
68.871948242,47,0,46,1,3,0,0
83.452854701,46.428571429,0,90,5,1,0,0
50.597998047,38,0,52,6,7,1,1
68.597998047,40.3,20.25,46,6,3,0,1
55.136664497,50,0,62,8,2,1,0
74.34197998,44.2,0,52,4,3,1,1
58.197998047,33.4,26.25,92,3,3,0,1
83.819946289,42,0,32,3,2,1,0
124.59799805,45,26.25,66,9,2,1,0
143.07895508,39.949981689,0,56,6,4,1,0
80.691967773,52.2,0,34,1,1,0,0
49.409973145,67.5,15,56,5,2,0,0
126.76193848,32.4,30.949996948,72,8,4,1,1
110.38898315,40.259979248,30,36,2,1,0,0
119.97194824,62.4,0,30,6,3,1,1
74.2,52,21,30,1,3,0,1
71.797998047,47,10,66,4,3,0,1
72.66998291,35,10,NA,NA,NA,NA,NA
79.913977051,40,0,28,3,1,0,0
81.809997559,40,0,30,3,2,0,0
40.397998047,45.6,0,22,7,2,0,0
88.697998047,35,0,32,8,1,0,0
85.571948242,23.5,13.5,20,6,2,1,0
62.173986816,30.2,0,44,5,2,0,0
72.569946289,45,10,NA,NA,NA,NA,NA
79.238970947,30,10,34,4,2,0,1
68.991967773,50.8,20.494999695,90,3,3,0,0
65.091973877,56,0,32,4,1,0,0
76.809997559,45,0,58,3,2,0,0
40.87197876,0,0,68,6,4,0,0
66.809997559,40,0,66,1,2,1,0
63.797998047,35,19.25,44,6,1,0,0
104.89799805,21.3,25.25,42,9,2,0,0
109.54896851,46.5,30,60,8,3,1,1
60.17197876,45.8,0,42,7,6,0,1
29.728991699,45.959991455,0,60,3,1,0,0
76.323999023,0,0,56,4,1,0,0
72.597998047,37.4,15,68,6,2,0,0
88.838970947,43.2,0,30,9,5,1,0
74.597998047,31.3,0,50,6,2,1,1
72.569946289,55,0,58,3,1,0,0
18.301986694,19.6,29.949996948,74,2,1,0,0
87.897998047,46.9,25,60,1,1,0,0
65.409973145,0,0,26,4,3,0,1
64.569946289,0,0,24,3,1,0,0
78.809997559,65,0,52,3,1,0,0
82.528961182,15,25,34,5,2,1,0
85.497961426,40.4,17.75,62,1,3,1,0
44.838980103,31,12.5,36,6,6,1,1
53.491973877,40,15,38,1,4,0,1
64.373986816,41,0,58,6,4,1,1
43.026652018,56,0,20,4,4,0,1
37.820986938,41.4,10,24,1,2,0,0
93.828961182,44.2,25,76,1,1,0,0
26.973989868,38.4,0,20,6,2,0,0
43.154998779,55,4,52,6,5,1,1
104.09799805,53.4,0,42,6,6,1,1
101.72398682,0,0,72,3,3,0,0
6.9728567941,37.142857143,0,72,6,2,1,0
30.74599762,0,10.5,84,3,2,1,0
26.204986572,45,0,22,3,1,0,0
64.569946289,35,0,48,4,5,1,1
82.538970947,30,10,36,2,3,1,1
57.373986816,40,0,88,5,2,1,0
61.609997559,40,0,20,1,2,1,0
51.097998047,35.4,30.25,62,6,6,1,0
113.34597778,44.4,0,20,9,2,0,0
90.159973145,35,10,54,4,4,0,1
25.191998291,46,5,60,4,2,0,0
75.037988281,35,21.25,68,9,2,1,0
68.659973145,50,10,NA,NA,NA,NA,NA
29.256248474,63.75,10,74,5,4,1,1
79.845977783,36.4,0,74,9,2,0,1
109.14333089,45,10,NA,NA,NA,NA,NA
63.46999783,50,0,96,1,2,0,0
91.409973145,35,10,22,1,1,0,0
70.741967773,68.2,0,42,4,4,1,1
76.34197998,0,0,64,4,1,0,0
96.569946289,35,0,58,6,2,1,0
60.091973877,35,17.969998169,22,1,1,0,0
63.549987793,46,0,26,1,1,0,0
109.7739624,37.4,0,50,3,2,1,0
70.66998291,55,10,26,1,1,0,0
170.08193359,49.2,0,52,7,2,1,0
73.133996582,45.089971924,0,48,6,6,0,1
156.13190918,100,0,46,7,8,1,1
80.838970947,28,0,52,2,1,0,0
97.445977783,35.8,0,42,6,1,0,0
109.6119873,42.4,0,76,7,2,0,0
96.597998047,37.4,20.25,68,3,1,0,0
31.195991516,32.4,0,60,6,2,0,1
79.395977783,41,12,46,8,5,0,1
73.497998047,55,15,46,1,1,0,0
60.528991699,35,10,72,6,3,1,0
69.659973145,47,0,42,6,3,1,1
68.803979492,46,0,66,3,4,0,1
76.34197998,0,0,58,4,1,0,0
29.728991699,0,25,66,1,3,1,1
81.648968506,0,0,92,1,2,1,0
121.57194824,64.4,0,64,9,2,1,0
83.776222229,20,25,NA,NA,NA,NA,NA
149.69593506,37,25,78,7,4,1,1
65.309997559,35.75,0,38,1,1,0,0
84.421960449,45.4,17,92,6,1,0,0
51.993984985,44.5,3,62,6,2,0,0
71.659973145,46,0,42,3,1,0,0
39.697998047,50,0,24,1,2,0,0
133.52190552,6.5,0,82,4,3,0,0
70.838970947,50.7,25,62,2,4,1,0
77.597998047,0,0,90,6,2,0,0
68.371951294,29.5,24,26,9,6,1,0
102.2619873,32.4,0,50,5,5,1,1
65.797998047,0,0,56,4,2,0,0
24.92098999,35,25,66,9,2,1,0
75.148968506,0,0,62,6,4,1,0
77.791967773,0,20,48,2,3,0,0
17.409988403,49,0,20,3,2,0,0
125.98893433,35,0,54,6,4,1,0
89.618988037,40,0,58,8,2,1,0
84.94197998,48.6,0,32,2,1,0,0
113.96098022,0,0,54,8,4,1,1
59.66998291,35,0,36,7,2,1,0
129.97194824,46.4,0,50,5,3,1,0
78.521984863,0,0,66,7,2,1,0
18.301986694,0,23,86,3,1,0,0
69.673968506,0,25.98999939,68,1,1,0,0
75.34197998,45.109979248,0,54,9,2,1,0
21.809997559,0,0,80,1,1,0,0
65.388967896,43.109973145,37.359985352,56,6,3,0,0
140.38326009,63,10,NA,NA,NA,NA,NA
25.071990967,52.4,0,28,9,2,0,0
22,0,0,52,6,2,1,0
117.56397705,46.6,22.949996948,50,4,1,0,0
67.748986816,30.9,0,72,5,2,1,0
86.146948242,39.4,19,76,6,3,1,0
79.197998047,38.3,15.25,44,9,3,1,1
78.148968506,34.6,17,74,1,3,1,0
47.063980103,44,18.594998169,30,4,3,1,1
75.951965332,61.019976807,0,68,3,5,1,0
66.147970581,19,10,80,4,1,0,0
76.323999023,0,0,90,4,2,0,0
59.811975098,54.876980591,0,64,5,2,1,0
63.409973145,45,0,24,2,1,0,0
78.391967773,0,0,72,6,3,1,0
74.671948242,39,14,28,2,1,0,0
55.491973877,35,15,48,7,1,0,0
68.973986816,36,10,58,5,1,0,0
92.903279622,35,0,74,9,1,0,0
81.6449646,53.703982544,0,50,3,2,1,0
104.66796875,41.5,7,88,4,5,1,1
45.604986572,33.5,4.5,42,6,5,1,1
84.228961182,36.5,0,48,3,8,1,1
16.970993042,64.2,0,20,9,1,0,0
50.561993408,30.689990234,30.199996948,66,4,4,1,0
76.08996582,42,0,NA,NA,NA,NA,NA
16.197998047,43.3,0,20,2,1,0,0
85.841967773,48.6,0,38,3,1,0,0
86.953967285,0,14,52,7,3,1,0
74.663977051,0,0,50,5,3,0,1
69.521984863,0,0,78,4,1,1,0
71.309997559,50,0,24,1,1,0,0
91.571984863,0,20,38,5,3,1,1
59.66998291,42.5,0,20,1,2,1,0
81.648968506,36.5,25,68,2,2,0,0
73.597998047,55,0,42,6,3,0,1
59.66998291,42.5,0,22,2,1,0,0
29.728991699,36.7,8,78,9,4,1,1
104.09799805,72.6,20.25,38,7,3,1,1
63.549987793,46,10,28,3,2,0,0
63.373974609,0,25,62,4,3,1,1
76.236975098,46.2,21.474998474,64,5,3,1,1
70.771948242,36.4,25,34,8,1,0,0
65.409973145,9.1666666667,0,36,2,1,0,0
100.23897095,38,25,86,8,7,1,1
63.197998047,22.5,15.25,72,8,4,1,1
22.071990967,30,0,66,4,1,0,0
54,65,0,54,1,1,0,0
72.007971191,41.539978027,20,46,3,6,1,1
128.06896362,45.279998779,0,66,8,3,1,0
31.086978149,52,0,36,8,3,1,1
81.111987305,25.4,25,82,9,2,1,0
123.52894897,0,0,44,3,1,0,0
46.171972656,36,0,26,1,1,0,0
108.06994629,45,0,40,6,2,0,1
36.809997559,45,0,36,1,1,0,0
98.571948242,18.5,20,52,4,3,1,1
86.569946289,45,0,24,1,1,0,0
76.34197998,0,0,26,6,5,0,1
70.31998291,40,12,40,5,2,0,0
48.801089817,54.666666667,0,54,3,2,0,0
102.83897095,63,23,74,1,2,1,0
141.93892822,61,25,72,6,5,1,1
92.528961182,37.709979248,20,34,4,1,0,0
76.791967773,29.4,26,40,7,8,1,1
115.53897095,48.5,18,52,9,5,1,1
89.811962891,48.7,29.989990234,50,6,6,1,1
73.597998047,0,0,96,8,2,1,0
7,40.6,10,86,1,2,0,0
100.80999756,50,15.25,38,6,2,0,0
107.56994629,62,10,54,7,4,1,0
67.597998047,0,42.239990234,68,1,6,1,0
120.93897095,53.2,0,40,1,2,0,0
76.34197998,86.659997559,39.949981689,44,6,7,1,1
126.93892822,36.5,25,60,6,6,1,1
68.597998047,35.3,20.25,58,2,6,0,1
70.397998047,55,0,58,3,3,0,0
69.471948242,32.4,20,52,3,2,1,0
31.896981812,60,0,48,7,3,0,0
64.569946289,45,10,90,1,2,0,1
83.809997559,40,0,34,1,1,0,0
38.33999176,55.449972534,0,32,4,1,0,0
85.721948242,34.4,25,94,6,3,1,1
41.834991455,46.2,25,32,6,2,1,0
60.976664225,50,10,36,6,3,1,1
86.597998047,45.4,10.25,62,5,1,0,0
96.741967773,47.2,29.949996948,70,6,3,1,1
88.391967773,41.2,25,54,3,2,0,0
110.0666097,39.111111111,2.2222222222,32,1,3,0,1
61.897998047,37.8,16.964997864,74,5,2,0,1
93.181970215,30.579986572,37.179992676,32,9,4,1,0
112.07198486,59.539984131,21,48,9,5,1,1
18.177766588,35,5,54,6,3,1,1
57.291973877,35,0,32,6,3,1,1
51.809997559,60,0,62,6,2,1,0
61.391973877,46.5,10.5,64,5,3,1,1
44.06199646,39.8,0,44,1,2,0,0
67.845986938,30,10,80,6,2,1,0
88.373962402,37.6,0,56,5,3,1,0
81.809997559,37.857142857,0,30,9,1,0,0
122.84597778,36.4,28,56,1,4,1,0
44.569976807,41,0,99,3,2,0,0
74.539978027,40,0,28,1,1,0,0
75.838977051,43.759985352,0,54,4,5,1,1
72.845977783,51.4,0,62,8,4,1,0
56.373986816,0,0,46,7,3,1,1
82.597998047,0,25,92,7,2,1,0
72.134979248,45,10,34,1,4,0,1
85.016955566,34.4,25,80,5,2,1,0
165.73193359,0,0,36,6,4,1,0
61.173986816,35,0,64,4,2,1,0
76.323999023,0,0,52,3,2,0,0
80.671948242,29.5,30.5,28,7,4,1,1
45.66998291,49,0,30,2,1,0,0
105.34597778,45,16.5,68,8,2,1,0
81.597998047,50,0,48,4,2,0,0
101.28897095,0,15,72,3,3,1,1
74.838970947,36,36,56,7,4,1,1
118.09799805,31.1,15.5,32,3,1,0,0
190.24790039,0,25,44,2,4,0,1
67.569946289,40,10,NA,NA,NA,NA,NA
79.791967773,48.2,0,24,2,1,0,0
74.520953369,0,0,42,6,5,1,0
72.175976563,41.754989624,19,46,6,6,1,0
89.171948242,28.5,47.899993896,78,9,2,1,0
25.322991943,63.2,0,30,3,4,0,1
78.838970947,0,30,36,4,1,1,0
85.409973145,50,10,64,3,2,0,0
59.791973877,76.6,0,28,2,1,0,0
103.69196777,0,22.949996948,84,3,2,1,0
88.329949951,13.5,14.8,74,5,2,1,0
66.597998047,0,0,18,1,2,0,0
66.597998047,51.3,25,44,3,1,0,0
66.597998047,42.4,0,64,2,6,1,1
222.31291504,34.6,0,42,9,2,1,0
75.34197998,0,0,70,1,2,0,0
71.66998291,45,10,52,6,2,0,1
53.097998047,45,0,72,3,4,1,1
81.648968506,43,0,66,9,4,1,0
69.845977783,30,10,60,4,2,1,0
70.409973145,45,49.949981689,54,6,1,0,0
81.648968506,47.2,0,58,3,3,0,0
153.87192383,47,0,56,4,5,0,1
78.097998047,30.689990234,32.25,70,8,3,1,1
164.57893066,50.7,25,74,1,1,1,0
76.34197998,46.6,25,64,7,1,0,0
84.309997559,35,0,38,9,1,0,0
148.43892822,36.5,0,68,9,2,1,0
75.497998047,21.1,28.75,58,2,2,1,0
76.66998291,0,0,70,3,1,0,0
94.868988037,37,0,38,6,3,0,1
86.956964111,38.655987549,10.4,48,1,3,0,0
30.071990967,35.4,0,32,6,2,0,1
100.25799561,50.6,30,70,6,4,1,1
63.69197998,27,14,44,1,1,0,0
76.971948242,29.4,21,76,6,3,1,0
83.168951416,33.749981689,26,78,3,2,1,0
82.471948242,25,10,80,9,2,1,0
80.623986816,0,0,68,1,5,1,0
52.330960083,70,0,44,9,2,1,0
80.043314616,69,0,58,5,2,0,1
68.638980103,43.9,18.993994141,38,1,1,0,0
66.274963379,46,0,60,4,1,0,0
78.738970947,29,9,36,4,3,1,1
115.59196777,45,25,38,2,7,0,1
67.571954346,35,0,52,6,3,0,1
68.761993408,24.4,0,32,9,1,1,0
15,40,0,34,5,2,0,1
72.62199707,37.4,36.25,54,2,3,1,0
81.597998047,40,21.25,56,3,7,1,1
67.106973267,52.431985474,0,38,1,1,0,0
63.838980103,0,0,76,4,2,0,0
24.197998047,0,0,80,3,2,1,0
118.79799805,45,0,48,4,2,0,0
109.17196045,42.2,25,68,8,5,1,1
93.151222229,49.875,10,52,3,1,0,0
77.491967773,42.2,22,74,9,3,1,0
30.74599762,0,15,50,6,1,0,0
73.891967773,0,0,56,2,2,1,0
65.597998047,47.4,0,34,4,4,1,1
14.159997559,66.3,0,70,4,1,0,0
91.441967773,45,0,44,5,1,0,0
78.797998047,35.3,0,66,8,2,0,0
156.37197266,84,68.399963379,68,7,2,1,0
74.809997559,47.857142857,0,NA,NA,NA,NA,NA
79.845977783,36.4,25.6,66,4,1,0,0
111.54597778,31.4,25,80,6,2,1,0
40.973986816,50.349981689,0,64,5,2,0,1
86.691967773,40.2,0,42,3,5,1,1
82.627966309,0,25,72,6,2,1,0
47.559997559,30,10,20,3,1,0,0
74.838970947,53.7,25,74,1,5,1,1
109.22896118,38,29.989990234,44,1,1,0,0
73.191967773,37.6,13.6,32,6,2,1,0
77.845977783,36.4,28,72,8,3,1,1
77.623986816,41.6,25,54,3,3,0,1
100.3539856,10.5,25,90,3,2,0,0
85.045977783,30.2,25.4,80,8,9,0,1
142.92189941,40,14,62,9,4,1,0
102.23897095,23,5,64,6,3,1,0
88.471948242,33.9,2,72,8,3,1,1
98.841967773,42.2,20,84,1,6,1,1
54.973986816,0,25,90,7,3,0,0
121.44595947,41.4,0,74,7,2,1,0
101.06098633,78.654956055,0,52,6,2,1,0
29.728991699,45.7,25,40,2,1,0,0
72.491967773,37.6,18,76,5,2,1,1
101.9619873,29.4,25,38,1,3,1,1
73.148968506,0,0,86,3,1,0,0
117.78798218,30,17,54,7,2,0,0
162.38793945,37.4,26.75,72,9,3,1,0
45.77197876,50,25,30,6,3,1,1
79.997998047,33.5,0,68,3,2,0,1
104.1619873,42.4,0,72,6,2,1,0
55.059997559,0,15.25,84,7,2,1,0
144.07194824,38,10,38,7,2,1,0
90.597998047,40.4,0,36,6,3,1,1
86.597998047,57,0,60,5,7,1,1
26.297998047,44.989990234,0,68,1,1,0,0
71.659973145,48,10,56,6,2,1,0
72.461987305,32.4,0,58,9,1,0,0
70.838970947,0,23.991992188,54,1,1,0,0
66.879974365,53,0,44,3,5,0,1
78.809997559,35,10,60,3,1,0,0
124.56193848,0,0,44,4,3,1,1
132.51796875,46.6,25,46,5,3,1,1
116.74597778,46.4,25.9,56,9,3,1,0
72.845977783,31.5,0,76,7,4,1,1
35.604998779,55,0,64,9,2,1,0
81.871948242,40.4,0,52,7,3,1,1
112.47194824,52.4,0,26,9,2,0,0
7,10,0,NA,NA,NA,NA,NA
66.597998047,0,0,48,5,4,1,0
68.597998047,44.3,0,46,1,4,1,1
65.671969604,27,0,68,7,3,1,1
153.28295898,33.647998047,0,46,9,4,1,0
74.591967773,53.4,0,56,3,2,0,0
87.572170681,38.666666667,0,52,2,2,0,0
80.197998047,60,0,62,5,2,0,0
40.073974609,37.4,11,34,2,2,0,1
96.273950195,0,0,78,5,6,1,1
97.271948242,29.4,20,40,1,5,1,1
158.82891846,30,25,52,9,3,0,0
81.637969971,33.5,20,30,6,3,1,1
71.809997559,45,0,26,3,1,0,0
57.569976807,62,0,22,3,2,0,0
88.679956055,38.189996338,0,54,6,2,1,0
64.071954346,35,0,76,6,2,1,0
31.86199646,42.4,0,54,9,4,1,1
69.587988281,45.795996094,0,72,3,2,0,0
111.69798584,49.3,30.25,40,6,2,0,1
64.912988281,4,17.75,32,1,1,0,0
67.373962402,31.8,25,62,4,2,1,0
48.686975098,0,25,82,1,1,0,0
60.597998047,53,27.25,38,5,5,1,1
96.745977783,45,11.5,54,9,2,1,0
54.391973877,58.2,0,36,4,2,1,0
99.528961182,32.2,12.5,56,6,5,1,1
51.785998535,45,15,58,2,4,0,1
76.323999023,0,0,54,2,6,1,0
31.334991455,49,0,46,3,1,0,0
115.97197266,46.2,0,30,1,1,0,0
127.72391968,35.7,19.5,50,8,4,1,1
131.62093506,35.1,15,62,8,8,1,1
36.177981567,48.4,0,42,4,3,1,1
64.338980103,33,24.989990234,40,1,1,0,0
80.722969055,24,11.5,50,8,5,1,0
32.704986572,54,0,54,1,2,0,0
84.561987305,29.4,0,80,1,5,0,0
77.809997559,42.857142857,21,52,6,2,0,1
96.951989746,42.4,28.949996948,58,9,7,1,1
45.66998291,45,0,48,6,4,1,1
74.323999023,0,0,70,2,2,1,0
68.871948242,42,19,52,9,3,0,1
72.837988281,0,0,66,5,5,0,0
78.197998047,56,10,74,2,2,0,0
46.845986938,56.4,0,42,5,4,1,1
80.597998047,42.4,10,78,3,2,1,0
67.071948242,0,0,36,3,2,0,1
48.097998047,58,0,66,5,1,1,0
61.373986816,0,0,62,3,3,1,0
34.423999023,0,0,76,6,1,0,0
76.323999023,0,0,72,8,3,1,0
12.161994171,0,0,64,7,3,1,0
71.659973145,56,0,NA,NA,NA,NA,NA
58.316989136,24.9,10.5,68,1,2,0,1
88.143994141,53.6,0,58,3,2,0,0
73.84197998,56.209979248,25,62,7,1,0,0
73.84197998,0,0,42,4,3,0,0
87.845977783,32,11.5,36,6,5,1,0
147.12891846,78.7,25,28,9,3,1,0
183.52891846,38.5,25,64,7,4,1,0
95.671948242,38.9,19.5,78,6,4,1,1
91.161987305,29.4,25,32,3,2,0,0
27.204986572,39,5,82,3,2,0,0
76.791967773,52.2,19,34,3,3,0,1
71.901222229,34.5,10,36,1,3,0,1
88.871960449,57.6,3,44,8,6,1,1
40.073974609,54.4,0,52,7,3,1,0
100.04998779,53.5,0,82,5,2,1,0
72.774981689,28.129997253,10.494999695,82,2,3,1,1
74.377966309,0,0,64,9,4,0,1
71.93665568,65,0,22,6,1,0,0
85.191967773,32.2,22.949996948,46,2,3,0,0
14.809997559,50,0,58,1,1,0,0
24.404998779,49.5,0,50,2,1,0,0
79.571948242,52,0,40,9,2,0,0
49.47197876,45,14,44,6,4,1,1
82.097998047,45.4,0,30,6,6,1,0
121.18995361,57,0,74,1,1,0,0
61.921966553,49,21.5,36,6,3,0,1
119.09799805,44,0,30,5,3,1,1
103.36696777,100,5,74,6,2,1,0
99.838970947,47.2,0,30,1,1,0,0
118.09799805,44.3,20,74,5,2,1,0
76.891967773,42.2,0,28,1,2,0,0
93.851959229,50.7,1,66,7,7,1,1
84.782971191,42.4,46.990991211,76,6,5,1,0
72.845977783,0,0,56,6,3,1,1
85.545953369,46.883981323,25.498999023,40,1,6,1,1
96.597998047,65,0,70,5,2,1,0
75.409973145,48.333333333,0,22,1,1,0,0
73.073986816,29,0,66,6,3,1,1
93.373962402,48.4,0,54,2,1,0,0
21.809997559,45,0,34,1,1,0,0
42.311993408,0,25,92,2,2,0,0
58.591973877,45,0,70,3,2,1,0
72.66998291,35,0,NA,NA,NA,NA,NA
64.838980103,47.8,0,26,6,4,1,1
52.762220595,48.888888889,0,18,2,1,0,0
61.66998291,35,0,56,6,4,1,1
79.991967773,36.2,0,54,3,5,1,1
56.597998047,51.3,15,52,7,2,1,0
74.295977783,41.4,22.5,66,6,3,1,1
79.163977051,25,0,34,6,4,1,1
77.538970947,38,25,50,1,2,0,1
89.167962646,36.5,25,22,1,1,0,0
95.597998047,52.4,0,58,3,3,1,1
94.371948242,54.4,0,30,4,1,0,0
81.91998291,52.5,0,60,6,2,1,0
111.64197998,62.6,0,60,5,5,1,0
86.371948242,62.4,0,24,6,2,0,0
34.417131696,35,0,26,9,4,1,0
93.191967773,38.2,19,62,5,2,1,0
116.99797363,27.1,17.4,54,9,2,0,1
22.071990967,50,25,50,7,4,1,1
66.809997559,0,0,NA,NA,NA,NA,NA
97.391967773,37.2,18.6,60,7,4,1,0
72.691967773,46.2,0,30,1,3,0,0
20.891998291,0,0,82,5,4,1,0
69.573986816,0,0,44,1,1,0,0
72.845977783,0,19,80,4,5,1,0
110.06096191,32.5,0,62,6,4,1,0
63.291973877,65,0,26,1,2,0,1
68.528961182,40.709979248,0,24,6,4,1,1
80.838970947,42.9,28.491992188,32,5,2,1,0
78.421948242,29.4,0,42,1,1,0,0
60.17197876,0,0,66,6,3,1,0
78.971948242,30,10,30,4,4,0,1
139.7939209,23.4,25,42,9,8,1,1
102.78997803,65,0,40,4,3,0,0
29.728991699,36.5,0,30,6,3,1,1
63.838980103,41,0,66,4,2,0,0
84.061987305,0,25,76,5,3,1,0
120.87194824,52.4,25,54,3,4,0,0
83.111950684,45.729980469,0,40,9,3,1,1
36.191984558,47,5,38,1,1,0,0
72.837988281,0,0,92,1,1,0,0
64.997998047,0,0,32,1,1,0,0
74.845977783,42,0,56,7,7,1,1
74.809997559,0,0,80,2,4,1,0
